x,y,Object
-0.696033,-0.308762,1.0
0.495754,-0.574235,1.0
-0.722174,-0.233406,1.0
-0.730226,-0.242993,1.0
0.69351,0.309126,1.0
0.135336,-0.747793,1.0
0.142982,-0.75901,1.0
0.115278,-0.748487,1.0
0.516084,0.672692,1.0
0.742384,-0.226985,1.0
0.449716,0.612669,1.0
-0.431998,0.62381,1.0
-0.749279,-0.114157,1.0
-0.915761,-0.239166,1.0
0.728315,0.214331,1.0
0.736389,0.194189,1.0
-0.573047,-0.494868,1.0
0.21417,-0.727769,1.0
0.223072,-0.738596,1.0
0.242375,-0.720382,1.0
0.236531,-0.730754,1.0
0.251397,-0.73144,1.0
0.241656,-0.74876,1.0
0.264047,-0.747127,1.0
0.269392,-0.724229,1.0
0.285296,-0.741954,1.0
0.281016,-0.704776,1.0
0.288252,-0.722601,1.0
0.308549,-0.733324,1.0
0.304397,-0.759191,1.0
0.194652,-0.733581,1.0
0.205729,-0.741009,1.0
0.21841,-0.756343,1.0
0.612719,-0.44926,1.0
0.628596,-0.452344,1.0
0.632434,-0.437736,1.0
-0.656536,0.381003,1.0
0.38169,0.65472,1.0
-0.153374,-0.745187,1.0
-0.727932,-0.214069,1.0
-0.742725,-0.198408,1.0
-0.0050506,0.758747,1.0
-0.73187,-0.194421,1.0
-0.214265,0.727891,1.0
-0.194393,0.735094,1.0
0.701118,0.290412,1.0
0.708485,0.271601,1.0
-0.611958,0.448359,1.0
-0.758747,-0.0050506,1.0
-0.722953,0.233495,1.0
-0.73238,0.242772,1.0
-0.29061,0.701157,1.0
-0.28811,0.715359,1.0
-0.272496,0.711707,1.0
1.55667,0.0256841,1.0
-0.700882,-0.290314,1.0
-0.713958,-0.287167,1.0
-0.708474,-0.272137,1.0
0.656417,0.380348,1.0
-0.1356,0.746411,1.0
-0.145246,0.75605,1.0
-0.116674,0.754197,1.0
-0.729318,0.216507,1.0
-0.733854,0.194592,1.0
-0.656266,-0.380839,1.0
-0.21485,-0.729735,1.0
-0.197162,-0.735271,1.0
-0.667058,-0.364571,1.0
-0.666337,0.363512,1.0
-0.679306,0.360365,1.0
-0.625636,-0.431426,1.0
0.290365,0.701005,1.0
0.270989,0.707819,1.0
-0.611747,-0.448281,1.0
0.290498,-0.70121,1.0
0.301319,-0.712619,1.0
0.271541,-0.709382,1.0
0.745192,0.135623,1.0
0.751557,0.117005,1.0
0.365744,0.667886,1.0
0.362872,0.681884,1.0
0.742659,-0.155076,1.0
0.0554928,-0.756596,1.0
0.0351462,-0.758202,1.0
0.233164,-0.721209,1.0
0.666277,0.363326,1.0
-1.28646,0.478022,1.0
0.30887,0.692906,1.0
0.304216,0.704918,1.0
0.746392,-0.136198,1.0
-0.13551,-0.746843,1.0
0.753027,-0.118457,1.0
-0.115781,-0.750405,1.0
-0.123356,-0.760818,1.0
-0.743051,0.154917,1.0
0.0760584,-0.75511,1.0
0.153283,0.745206,1.0
-0.0551235,0.757719,1.0
-0.0604016,0.769861,1.0
-0.0353392,0.757938,1.0
-0.0325326,0.770053,1.0
-0.757556,-0.075267,1.0
-0.767744,-0.0557284,1.0
-0.772158,-0.0415165,1.0
0.23351,0.72194,1.0
0.215868,0.730713,1.0
0.196023,0.735419,1.0
0.193961,0.746995,1.0
0.758927,0.0664978,1.0
0.766749,0.0550973,1.0
0.691062,-0.309169,1.0
0.709556,-0.339103,1.0
-0.508884,0.698242,1.0
-0.694058,0.311837,1.0
-0.703522,0.288697,1.0
-0.70836,0.271554,1.0
-0.233472,-0.721223,1.0
-0.74621,0.13594,1.0
-0.756742,0.144166,1.0
-0.761095,0.115487,1.0
-0.778114,0.112053,1.0
-0.749756,0.115682,1.0
-0.0754643,0.753538,1.0
0.758133,-0.0559735,1.0
0.756434,-0.035307,1.0
-1.17157,-0.798005,1.0
0.669915,-0.364607,1.0
0.730422,-0.21569,1.0
0.742953,-0.213079,1.0
0.732175,-0.237973,1.0
0.731687,-0.195372,1.0
0.134905,0.746713,1.0
0.115682,0.749756,1.0
-0.756336,-0.0553812,1.0
-0.759303,-0.0356,1.0
0.622928,-0.431147,1.0
0.756383,0.0554548,1.0
0.757938,0.0353392,1.0
0.770048,0.0397707,1.0
0.81291,-0.34204,1.0
0.876037,-0.344217,1.0
0.701005,-0.290365,1.0
0.70836,-0.271554,1.0
0.716514,-0.282431,1.0
0.721313,-0.233767,1.0
0.754647,-0.0756085,1.0
0.756835,0.0243436,1.0
0.758747,0.00505059,1.0
0.770181,-0.000153089,1.0
0.656917,-0.381412,1.0
0.670897,-0.38228,1.0
0.763018,-0.111855,1.0
-0.672785,-0.378001,1.0
0.00567484,-0.759581,1.0
0.000498717,-0.772022,1.0
-0.0153924,-0.769741,1.0
-0.00987852,-0.784433,1.0
-0.0314079,-0.78389,1.0
0.0158589,-0.769466,1.0
0.010915,-0.7909,1.0
-0.0151505,-0.758612,1.0
-0.753384,0.0763262,1.0
0.872534,-0.233071,1.0
0.932858,-0.220345,1.0
-0.767431,-0.0820378,1.0
-0.941392,0.139473,1.0
-0.825621,0.293427,1.0
-0.075628,-0.754986,1.0
-0.0552546,-0.756815,1.0
-0.0648437,-0.76662,1.0
-0.0456737,-0.76802,1.0
-0.0252427,-0.758208,1.0
-0.693023,0.337987,1.0
-0.045212,-0.755982,1.0
-0.1853,0.83266,1.0
-0.592995,-0.492802,1.0
0.209996,-0.776289,1.0
0.696684,0.328877,1.0
0.596366,0.484381,1.0
-0.641188,-0.425774,1.0
0.0930852,0.833044,1.0
0.133034,0.862706,1.0
0.0762225,0.756387,1.0
0.0731388,0.770113,1.0
0.0556434,0.756157,1.0
0.257124,-0.771825,1.0
0.0442744,-0.767503,1.0
0.722079,0.263588,1.0
-0.316045,-0.776774,1.0
0.0450996,0.761198,1.0
-0.872841,-0.0542563,1.0
-0.887066,-0.115743,1.0
0.820712,0.201237,1.0
-0.512587,-0.767124,1.0
-0.173057,1.47184,1.0
0.836805,-0.286002,1.0
0.784461,0.369573,1.0
0.733896,0.241119,1.0
-0.344493,0.755106,1.0
-0.537682,0.552086,1.0
0.450753,-0.624302,1.0
-0.557843,-0.656464,1.0
0.6827,-0.355054,1.0
-0.308664,0.705403,1.0
0.74131,0.211785,1.0
0.961394,0.972431,1.0
1.07251,0.836535,1.0
-1.26699,-1.00159,1.0
0.911381,-1.33665,1.0
-0.587945,-0.76745,1.0
0.757942,-0.58925,1.0
0.800473,-0.529518,1.0
-1.4389,-0.611051,1.0
0.061573,-0.769286,1.0
-0.362283,0.681943,1.0
-0.615231,-0.575466,1.0
-0.836706,0.436625,1.0
-0.658158,-0.39954,1.0
-0.703352,-0.521449,1.0
-0.726878,-0.569741,1.0
0.419702,0.667187,1.0
-0.0179716,-0.804443,1.0
-0.0466271,-0.809229,1.0
-0.0314805,-0.836616,1.0
-0.772593,-0.620612,1.0
-0.724046,0.261109,1.0
0.526047,-0.58796,1.0
0.786101,0.984963,1.0
-0.520653,0.569149,1.0
-1.24941,0.658634,1.0
-0.982817,0.809426,1.0
0.911201,0.1866,1.0
-1.69181,1.53507,1.0
-0.106282,0.76501,1.0
0.123989,0.759148,1.0
0.708842,-0.301277,1.0
-0.189088,0.748457,1.0
-0.699795,-0.325106,1.0
-0.637038,0.430631,1.0
-0.695786,0.632545,1.0
0.597358,-0.665152,1.0
-0.618115,0.459305,1.0
-0.411132,-1.1275,1.0
0.0158748,-1.64565,1.0
0.0311899,0.769697,1.0
-0.0810017,-0.766121,1.0
-0.778343,0.453742,1.0
0.70548,0.308696,1.0
-0.26818,-1.39611,1.0
-0.102153,-0.763587,1.0
0.444535,-0.653758,1.0
0.413386,-0.651099,1.0
0.721739,-0.267069,1.0
-0.688235,0.539115,1.0
-0.165175,0.864889,1.0
0.254159,-0.717073,1.0
-0.209255,-0.740679,1.0
-0.769589,8.89919e-05,1.0
-0.0732998,-0.806926,1.0
0.364604,-0.74744,1.0
-1.19731,0.320891,1.0
0.207038,0.743998,1.0
0.28259,-0.767727,1.0
-0.450779,0.624187,1.0
0.990643,0.738559,1.0
0.0151978,-0.757918,1.0
-0.922223,-0.882236,1.0
-0.337914,1.1716,1.0
-0.543902,0.64217,1.0
1.11986,-1.72452,1.0
-0.499163,0.588394,1.0
-0.817618,0.374922,1.0
-0.626709,0.659861,1.0
0.503738,-0.831295,1.0
0.110249,1.17188,1.0
0.0984595,1.43818,1.0
0.428832,-0.943395,1.0
0.430992,1.09798,1.0
-0.0236195,1.66771,1.0
0.389899,0.662873,1.0
-0.0362952,-1.03,1.0
0.462476,0.616643,1.0
0.552354,-0.560357,1.0
-0.509571,0.747255,1.0
-0.0306812,-0.768592,1.0
0.766815,0.0812018,1.0
-0.488497,-0.819493,1.0
0.812086,0.425209,1.0
0.768717,0.455248,1.0
1.08339,0.324474,1.0
-0.989766,-0.566636,1.0
-0.564743,-0.524206,1.0
-0.348709,-0.791176,1.0
-0.0416771,0.955912,1.0
1.07208,-0.730876,1.0
1.25272,-0.704576,1.0
-0.546433,-0.543516,1.0
0.229914,-0.944324,1.0
0.984595,-0.0885835,1.0
0.866062,-0.139812,1.0
-0.324045,0.804328,1.0
-0.144055,-0.753679,1.0
1.44162,0.898267,1.0
-0.688562,0.374907,1.0
-0.421626,-1.51702,1.0
-0.509085,-0.578467,1.0
-0.934359,-0.0591348,1.0
-0.96506,-0.137724,1.0
-0.159833,0.75395,1.0
-0.746411,-0.1356,1.0
-0.428481,-0.636873,1.0
0.717537,0.28073,1.0
0.753975,0.0858471,1.0
-0.752151,-0.520047,1.0
-1.6279,-1.70547,1.0
-0.603411,-0.479527,1.0
-0.718569,-0.479223,1.0
-0.764275,0.0809373,1.0
0.57562,0.508883,1.0
-0.395719,-0.784206,1.0
-0.366807,-0.83796,1.0
-1.46023,0.180311,1.0
0.856412,0.271633,1.0
-0.264241,-0.723753,1.0
-0.695818,0.466839,1.0
-0.737613,0.482429,1.0
-0.762426,-1.62788,1.0
-0.287071,-0.71456,1.0
0.512334,0.571725,1.0
1.15601,-0.456638,1.0
1.28989,-0.512438,1.0
0.201119,-1.26824,1.0
-0.528344,-0.560902,1.0
-0.806979,-0.337491,1.0
-1.1539,0.551792,1.0
-0.468564,-0.612794,1.0
-0.77411,-1.08242,1.0
0.451665,-0.639001,1.0
0.73269,-0.31642,1.0
0.957156,-0.982716,1.0
-0.411474,0.64968,1.0
-0.388439,-0.745572,1.0
-0.720677,-0.270656,1.0
0.614705,-0.461051,1.0
1.73574,-1.72505,1.0
1.26653,-0.227173,1.0
1.67109,1.69149,1.0
0.0250531,0.757875,1.0
0.232061,0.734631,1.0
0.739283,0.428302,1.0
-0.565559,-0.605752,1.0
0.767437,-0.0499955,1.0
-0.758111,0.015723,1.0
-1.16249,-0.408607,1.0
0.761045,0.315395,1.0
-0.585432,-0.631913,1.0
-0.687989,-0.463816,1.0
-0.337113,-0.762646,1.0
-0.412644,0.669041,1.0
0.725449,0.453988,1.0
-0.300246,-1.21121,1.0
0.115294,-0.778748,1.0
0.561301,-0.815653,1.0
-0.755822,0.0557253,1.0
0.702436,-0.731752,1.0
0.648209,-0.661531,1.0
0.0579407,0.767906,1.0
-1.66015,0.0182959,1.0
1.20789,0.5692,1.0
-0.370911,0.748651,1.0
0.804171,-0.0342687,1.0
-0.0562303,-0.786296,1.0
0.411547,-0.721134,1.0
0.648529,-0.604471,1.0
-0.713068,0.355268,1.0
-0.751188,-0.273014,1.0
-0.442203,0.723068,1.0
-0.46923,0.755331,1.0
-1.74639,1.28726,1.0
0.6763,0.540914,1.0
0.697125,0.620784,1.0
0.646155,0.615068,1.0
-0.287925,-0.790626,1.0
-0.734613,0.228949,1.0
-0.1186,1.32074,1.0
-1.32334,0.0746617,1.0
1.63719,-0.781251,1.0
-0.431183,0.756581,1.0
-0.397558,0.775801,1.0
0.7465,0.184986,1.0
0.641518,0.425566,1.0
0.964985,0.154624,1.0
0.46506,-0.650619,1.0
0.484723,-0.665638,1.0
-0.476074,0.601911,1.0
-0.842574,-0.113306,1.0
0.783106,-0.0276905,1.0
0.524349,-0.560052,1.0
-0.0163925,0.86693,1.0
-1.62789,0.775149,1.0
0.751787,0.0955835,1.0
0.799105,-0.266057,1.0
0.416584,-0.673321,1.0
0.767461,0.020132,1.0
0.787201,0.0070718,1.0
-0.837497,-0.0534,1.0
-0.407781,-0.878208,1.0
-0.76906,-0.0285706,1.0
0.0875735,0.762827,1.0
0.546402,0.804493,1.0
-0.0862733,0.797123,1.0
-0.854968,0.15044,1.0
0.255169,0.90182,1.0
0.336112,-0.730318,1.0
-0.476368,-0.655749,1.0
0.151675,-0.823777,1.0
-0.87717,0.290484,1.0
-0.696368,0.324702,1.0
0.922033,0.00860236,1.0
0.420053,0.647114,1.0
-0.248271,0.742182,1.0
0.407162,0.824999,1.0
0.590939,-0.493085,1.0
0.510305,0.759257,1.0
0.462365,0.74793,1.0
0.0532705,-0.822301,1.0
1.45513,1.42048,1.0
0.47768,-1.09846,1.0
1.11684,-1.24221,1.0
1.23357,0.770424,1.0
0.763867,-0.48568,1.0
-0.73878,-0.44041,1.0
-0.528538,0.557641,1.0
-0.877999,-0.181823,1.0
0.657968,0.399428,1.0
-0.216951,0.827684,1.0
1.30715,0.381528,1.0
-0.662606,0.390124,1.0
-0.794952,0.100075,1.0
-0.24631,-0.839072,1.0
-0.201729,-0.872187,1.0
-0.234774,-0.919402,1.0
-0.386935,0.675007,1.0
-0.588012,0.537643,1.0
0.569254,-0.516464,1.0
-0.20235,0.742626,1.0
-1.01451,-0.0911613,1.0
-0.731965,1.50395,1.0
-0.681082,0.582838,1.0
0.598642,-0.522767,1.0
1.17799,-0.864423,1.0
-0.706842,-0.300706,1.0
-0.137676,0.771142,1.0
-0.13024,0.75778,1.0
-0.579681,0.504588,1.0
0.567772,0.571502,1.0
0.15432,-0.753685,1.0
-0.0857077,0.779364,1.0
0.320204,0.699559,1.0
0.268086,0.824334,1.0
-0.613605,-0.608138,1.0
0.920849,-0.0393891,1.0
0.166701,0.841999,1.0
0.483009,0.597989,1.0
0.775454,-0.136923,1.0
0.660307,-0.426548,1.0
0.67797,-0.441855,1.0
-0.760317,-0.111833,1.0
-0.690407,1.1266,1.0
-0.746305,-0.243622,1.0
-0.263551,0.723101,1.0
0.310871,-0.703695,1.0
-0.647063,-0.410241,1.0
-0.849475,0.334999,1.0
0.758079,-0.132857,1.0
-0.0964581,-0.820532,1.0
0.753485,-0.150479,1.0
0.073953,-0.766163,1.0
0.672081,0.371532,1.0
-0.0466113,0.767375,1.0
0.130195,-0.75875,1.0
0.890311,-0.187134,1.0
-0.542871,0.543154,1.0
-0.213779,-1.13039,1.0
-0.325232,0.694927,1.0
0.622383,0.450309,1.0
0.444077,0.864449,1.0
0.0305425,-0.767484,1.0
-0.118864,-0.848027,1.0
0.246653,0.72825,1.0
0.261542,0.737676,1.0
0.350109,0.84507,1.0
0.520753,0.563912,1.0
-0.895497,0.237102,1.0
-0.258404,0.886813,1.0
0.529066,-0.779863,1.0
0.528067,0.712703,1.0
0.725672,0.251635,1.0
0.133063,0.916344,1.0
-0.56858,0.827224,1.0
-0.336124,-0.691066,1.0
0.688803,0.341828,1.0
-0.915414,0.34564,1.0
-0.74876,-0.169763,1.0
-0.945019,0.0174707,1.0
-0.769156,0.0119057,1.0
0.067221,0.921434,1.0
-0.0532289,-0.878381,1.0
0.345399,-0.686417,1.0
-0.747582,0.53708,1.0
-0.406266,-0.650565,1.0
0.0123916,-0.856117,1.0
0.731908,0.229585,1.0
0.490413,-0.905369,1.0
-0.142877,-0.897777,1.0
0.784044,1.75985,1.0
0.759127,0.125917,1.0
0.35287,-0.787547,1.0
0.608936,0.51522,1.0
0.762787,0.103943,1.0
0.648667,-0.465187,1.0
-0.768214,0.0342362,1.0
0.136178,-0.857439,1.0
0.692663,-0.337343,1.0
-0.3856,-0.688803,1.0
0.7498,-0.164379,1.0
0.0159735,0.756593,1.0
-0.672817,0.373008,1.0
-0.972586,1.00204,1.0
-0.810845,-0.505282,1.0
-0.344658,-0.685683,1.0
-0.175681,-0.771824,1.0
0.0269953,-0.825376,1.0
1.46444,0.221472,1.0
0.796652,0.040646,1.0
0.604511,0.472287,1.0
-0.312792,-0.869953,1.0
0.913696,0.250601,1.0
0.740935,-0.198115,1.0
-0.717299,0.270787,1.0
-0.751629,0.162129,1.0
-0.685024,0.347565,1.0
0.210244,-0.80076,1.0
-0.281446,-0.830895,1.0
-0.750095,0.630477,1.0
0.3768,-0.669521,1.0
0.661035,-0.390093,1.0
-0.112431,-0.761184,1.0
0.694619,0.356363,1.0
0.853884,0.325199,1.0
0.892261,0.0840913,1.0
0.685684,-0.344658,1.0
-1.16714,0.787911,1.0
-0.558585,0.524137,1.0
0.36861,-0.707105,1.0
0.381754,-0.700068,1.0
0.888387,0.522976,1.0
-0.145551,-0.823903,1.0
0.761941,-0.101644,1.0
0.248048,-0.802986,1.0
-0.60891,0.466455,1.0
-0.603613,0.47371,1.0
-1.32423,-0.420622,1.0
0.450234,0.623177,1.0
-0.395982,0.816474,1.0
-0.987963,-0.212549,1.0
-0.656618,0.397572,1.0
0.194237,-0.779204,1.0
-0.177443,-0.827528,1.0
0.098341,-0.851229,1.0
0.393719,0.691957,1.0
0.398078,0.709573,1.0
-1.76983,1.7784,1.0
-0.677389,-0.363532,1.0
-0.78804,1.02769,1.0
1.56256,1.1758,1.0
0.535199,0.589563,1.0
0.397529,-0.893865,1.0
0.192995,-0.743543,1.0
-1.61014,-0.804099,1.0
-0.439567,0.628011,1.0
-0.432259,0.632139,1.0
-0.425205,0.640227,1.0
-0.730955,-0.230417,1.0
0.734176,0.221471,1.0
0.289092,-0.711287,1.0
-0.722264,-0.259676,1.0
-0.766018,0.0605969,1.0
0.739654,0.202196,1.0
-0.903289,0.0769616,1.0
-0.663013,-0.677816,1.0
0.309421,-0.78965,1.0
-0.734823,-0.22157,1.0
-0.73743,-0.211213,1.0
0.495159,-0.589477,1.0
0.77842,-0.0108561,1.0
-0.161825,-0.804874,1.0
-0.900991,0.415837,1.0
-0.298459,0.707962,1.0
0.442445,-0.679,1.0
1.0284,0.0556439,1.0
0.52274,-0.615678,1.0
-0.712862,0.281331,1.0
0.621135,0.496474,1.0
0.142499,0.75509,1.0
0.707185,0.297368,1.0
0.710692,0.289363,1.0
0.699455,-0.312357,1.0
-0.759797,-0.101047,1.0
-0.761616,-0.0925904,1.0
-0.86621,-0.410535,1.0
-0.983866,0.309501,1.0
0.765602,0.519823,1.0
0.675946,0.363143,1.0
-0.725927,0.251815,1.0
0.422436,0.919984,1.0
-0.756176,0.0245108,1.0
0.785653,-0.676608,1.0
0.811483,-0.00186325,1.0
-1.46586,-0.979101,1.0
-0.79588,0.0771056,1.0
-0.811105,0.0655241,1.0
0.279576,-0.714696,1.0
-0.775133,-0.133636,1.0
0.237468,0.756505,1.0
-1.33936,0.317858,1.0
-0.091435,-0.762547,1.0
-0.614157,0.718579,1.0
-0.0205518,0.767285,1.0
-0.0110447,0.767855,1.0
1.08363,0.102886,1.0
0.767264,-0.0103916,1.0
0.698931,0.31728,1.0
-0.133614,-0.756124,1.0
-1.35398,-1.77642,1.0
-0.698544,-0.316854,1.0
0.89866,-0.424124,1.0
-0.665677,0.380532,1.0
1.00754,-0.184025,1.0
0.606483,0.768907,1.0
0.834778,0.886719,1.0
0.656166,-0.397578,1.0
0.551738,-0.586522,1.0
0.798876,-0.0622668,1.0
-1.16723,-1.15747,1.0
0.403793,-0.750048,1.0
0.376772,1.5652,1.0
-0.31717,0.698697,1.0
-0.924698,-0.315469,1.0
1.40193,0.0468295,1.0
-0.662403,-0.389184,1.0
