x,y,Object
-0.0926285,0.133034,1.0
0.202138,0.0503816,1.0
0.0563916,-0.136816,1.0
-0.507526,0.0213582,1.0
-0.512958,0.00555989,1.0
0.227998,0.055868,1.0
1.53942,-0.145882,1.0
-0.294697,-0.120229,1.0
0.319549,0.030485,1.0
0.363392,-0.097147,1.0
0.373933,-0.0783318,1.0
-0.303498,0.138578,1.0
-0.314486,0.119942,1.0
-0.0768242,0.0922461,1.0
-0.0961826,0.0954749,1.0
0.282732,-0.0768739,1.0
0.0359239,0.0744923,1.0
-0.0570188,0.0880527,1.0
-0.12106,0.0942595,1.0
-0.0798065,0.151332,1.0
0.074581,-0.0826636,1.0
0.0937594,-0.0864605,1.0
0.0545845,-0.0830284,1.0
0.161923,-0.397113,1.0
-0.196243,0.103297,1.0
-0.363091,0.101958,1.0
-0.349564,0.113665,1.0
-0.347629,0.139797,1.0
-1.67767,0.128037,1.0
-0.386766,0.313577,1.0
-0.087736,-0.118551,1.0
-0.107767,-0.104496,1.0
-0.106336,-0.0808247,1.0
-0.12497,-0.0923338,1.0
0.165308,-0.0792477,1.0
-0.988287,-0.3635,1.0
0.038419,-0.0772877,1.0
0.110521,0.0675123,1.0
-0.290466,0.161411,1.0
-0.619429,-0.298245,1.0
-1.42261,0.331672,1.0
0.128991,-0.0794314,1.0
-0.123917,-0.0732863,1.0
-0.137765,-0.0816146,1.0
-0.147421,-0.103868,1.0
-0.159182,-0.0717564,1.0
0.589517,0.12562,1.0
0.353525,-0.119315,1.0
1.02975,-0.0709502,1.0
-0.124846,0.134196,1.0
0.210881,0.0925641,1.0
0.265245,-0.0726247,1.0
-0.497018,-0.0100701,1.0
-0.479962,-0.0238044,1.0
-0.458235,-0.00967483,1.0
-0.459959,-0.0343558,1.0
-0.507432,-0.0360782,1.0
-0.0351132,-0.081077,1.0
-1.68617,-1.01567,1.0
-0.697886,0.132927,1.0
-0.0129203,-0.443174,1.0
-0.445018,-0.0583505,1.0
0.24312,1.73092,1.0
-0.23942,-0.071901,1.0
-0.220313,-0.0774664,1.0
-0.481727,0.265687,1.0
0.27801,0.032924,1.0
-0.876697,-0.237804,1.0
0.168444,0.0541594,1.0
0.15224,0.0610916,1.0
0.363423,-0.0651334,1.0
-0.277868,-0.0688126,1.0
-0.296453,-0.0727032,1.0
-0.0420973,0.0823365,1.0
1.66971,-0.973432,1.0
1.39101,-0.797336,1.0
1.36143,-1.11535,1.0
1.09919,-0.949716,1.0
1.07272,-1.26257,1.0
0.861709,-1.12395,1.0
-1.66508,0.975498,1.0
-1.37118,0.812672,1.0
-1.3582,1.11811,1.0
-1.11586,0.954517,1.0
-1.07641,1.26359,1.0
-0.849152,1.0646,1.0
-1.12516,0.66719,1.0
1.3587,-0.477296,1.0
-0.283776,0.102901,1.0
-1.03707,1.62961,1.0
1.03091,-1.61914,1.0
-0.260911,0.0991317,1.0
-0.180643,0.0967006,1.0
-0.306434,0.104117,1.0
-0.322763,0.10389,1.0
-0.519985,0.109543,1.0
0.495565,-0.0237912,1.0
0.491743,-0.0116337,1.0
0.504779,-0.0153229,1.0
0.501685,-0.00279273,1.0
0.516651,-0.00483714,1.0
0.518877,-0.0242635,1.0
0.536457,-0.00983269,1.0
0.530993,0.0114077,1.0
0.47971,-0.00982995,1.0
0.53939,0.055983,1.0
-0.805176,1.37859,1.0
-0.0469558,-0.0726205,1.0
0.0951313,-0.124078,1.0
0.229352,-1.65778,1.0
0.369761,-1.36157,1.0
0.0723932,-1.36303,1.0
-0.106522,-1.60085,1.0
-0.207227,-1.32069,1.0
-0.047434,-1.10008,1.0
0.23437,-1.10739,1.0
0.462822,-1.1032,1.0
-0.274799,-1.09237,1.0
0.975313,1.66323,1.0
0.820511,1.39594,1.0
1.1446,1.36843,1.0
0.836442,-1.38374,1.0
0.256137,-0.364157,1.0
0.123803,0.0563039,1.0
0.23732,0.0937672,1.0
1.63674,-1.3817,1.0
-1.63592,1.38229,1.0
0.542145,-0.034162,1.0
0.523734,-0.0466641,1.0
0.563405,-0.0175079,1.0
0.225366,-0.0801173,1.0
0.208264,-0.0726789,1.0
0.180941,0.333131,1.0
1.12332,-0.215518,1.0
1.10743,-0.413869,1.0
0.00123337,0.090199,1.0
0.00859704,-0.800477,1.0
0.142443,0.136617,1.0
0.614543,0.878034,1.0
0.784906,1.01033,1.0
0.21743,0.0439682,1.0
-0.922235,0.797367,1.0
0.106354,-0.103536,1.0
-0.656355,0.0115345,1.0
-0.439327,-0.038961,1.0
-0.419006,-0.0575942,1.0
-0.96642,-1.70506,1.0
0.686872,-0.146498,1.0
1.37337,1.63674,1.0
-0.153739,0.0919225,1.0
-0.3393,-0.375308,1.0
0.239567,-0.0704293,1.0
0.240221,-0.278037,1.0
-0.486166,0.0632194,1.0
-0.638429,0.254155,1.0
-0.0869207,-0.0757966,1.0
-0.0723787,-0.0686732,1.0
-1.34564,-1.64129,1.0
-0.537319,0.0618697,1.0
-0.501324,-1.25679,1.0
0.17609,-0.149025,1.0
0.156476,-0.171662,1.0
0.11096,0.134425,1.0
0.00385521,0.073827,1.0
-0.215282,-0.099171,1.0
-0.200925,-0.0827559,1.0
1.17104,-0.648895,1.0
0.122859,-0.126739,1.0
0.573861,0.204049,1.0
0.576496,0.379645,1.0
-0.520641,0.037007,1.0
0.179605,-0.0700814,1.0
0.638332,-0.0357733,1.0
-0.307179,-0.096491,1.0
-0.319391,-0.0776136,1.0
-0.547602,0.242883,1.0
0.0961976,0.0605701,1.0
-0.252927,-0.0624725,1.0
-0.103972,0.113105,1.0
0.562374,0.0303073,1.0
0.0249619,-0.074262,1.0
0.171635,0.155051,1.0
0.484911,0.0249087,1.0
1.2804,1.10203,1.0
0.157003,-0.0684945,1.0
0.118504,-0.93731,1.0
0.260063,0.112319,1.0
0.475463,-0.0198455,1.0
0.44305,0.344803,1.0
-0.465265,0.0712933,1.0
-0.463565,0.0838309,1.0
-0.449259,0.08836,1.0
-0.312217,-0.0642649,1.0
-0.328019,-0.0605495,1.0
-0.34068,-0.0773193,1.0
-0.351608,-0.0576971,1.0
0.451782,0.000649667,1.0
0.468725,-0.000637097,1.0
0.317683,-0.437145,1.0
-0.0485407,-0.140252,1.0
-0.51479,-0.474326,1.0
-0.37837,0.181469,1.0
-0.369669,-0.034724,1.0
-0.388972,-0.0291,1.0
-0.366482,-0.0457931,1.0
-0.379084,-0.0444404,1.0
-0.372561,-0.0590834,1.0
-0.392529,-0.0553164,1.0
-0.349895,-0.0382953,1.0
0.311193,-0.288373,1.0
-0.355077,0.0876887,1.0
-0.349899,0.0975538,1.0
-0.334968,0.0858809,1.0
-0.520451,-0.0674475,1.0
-0.443651,0.0769028,1.0
-0.435226,0.0859361,1.0
-0.448106,-0.0147425,1.0
-0.280335,-0.0477906,1.0
-0.286695,-0.0582,1.0
-0.259891,-0.0507402,1.0
-0.611858,1.21526,1.0
-0.58417,0.971947,1.0
0.436648,-0.0117821,1.0
0.417109,-0.00804019,1.0
0.423969,0.000870538,1.0
0.409383,0.0025373,1.0
0.260323,0.347957,1.0
0.360266,0.298502,1.0
-0.180655,-0.0560881,1.0
-0.176961,-0.0667373,1.0
-0.190834,-0.0664927,1.0
-0.254665,0.0867422,1.0
-0.248936,0.0957625,1.0
-0.236236,0.095074,1.0
-0.161208,-0.0581849,1.0
-0.233116,0.0846516,1.0
-0.224037,0.092036,1.0
-0.414758,0.0818545,1.0
-0.422287,0.0915741,1.0
-0.407569,0.0935201,1.0
0.222592,0.0731426,1.0
-0.154713,0.0783522,1.0
0.063151,0.0538215,1.0
0.0698357,0.062469,1.0
0.0573953,0.0641772,1.0
-0.134656,0.0777678,1.0
0.0831698,0.0502729,1.0
0.201375,0.0316202,1.0
0.299254,0.015369,1.0
0.306663,0.0243998,1.0
-0.0509222,-0.0608587,1.0
-0.428717,-0.0209913,1.0
-0.0453449,0.0677666,1.0
-0.0279923,0.0799137,1.0
-0.0124775,0.0762138,1.0
-0.0235869,0.0679031,1.0
0.0404539,-0.0632539,1.0
0.41759,-0.0501873,1.0
0.413262,-0.0610819,1.0
0.400786,-0.0613928,1.0
0.406904,-0.074923,1.0
0.424866,-0.0715996,1.0
0.416443,-0.0895973,1.0
0.397504,-0.0918145,1.0
0.437931,-0.0847499,1.0
0.44349,-0.0681913,1.0
0.39642,-0.0509518,1.0
0.388738,-0.0589507,1.0
0.391099,-0.0743078,1.0
0.0588261,-0.0614585,1.0
0.27815,-0.056687,1.0
0.298377,-0.056438,1.0
0.293493,-0.0661258,1.0
0.178483,-0.0596052,1.0
0.457858,0.106301,1.0
0.0535597,0.0545945,1.0
0.281555,0.0195135,1.0
-0.364972,0.0863799,1.0
0.387755,-0.00227893,1.0
0.395371,0.006674,1.0
0.380091,0.00869162,1.0
0.391623,0.0215411,1.0
0.374925,0.0235812,1.0
0.362729,0.0385645,1.0
0.407071,-0.00776499,1.0
0.0930467,0.047859,1.0
0.113463,0.0463502,1.0
-0.12474,0.0765103,1.0
-0.26467,0.0863773,1.0
-0.104832,0.0748505,1.0
-0.109084,0.0865243,1.0
0.23084,0.0264599,1.0
0.211192,0.0312532,1.0
-0.324877,0.0898306,1.0
0.0055647,0.0617028,1.0
0.015307,0.0675137,1.0
-0.190362,-0.0542698,1.0
-0.204326,-0.0680825,1.0
-0.385523,0.0854639,1.0
0.0341174,0.0595901,1.0
-0.163743,0.0810969,1.0
-0.168688,0.0908185,1.0
-0.0750425,0.0716645,1.0
0.54796,-0.311967,1.0
-0.184649,0.0823938,1.0
-0.0552653,0.0688867,1.0
0.142284,0.0414056,1.0
0.139609,0.0529394,1.0
0.164278,0.0404475,1.0
0.341559,-0.0677462,1.0
-0.284453,0.089455,1.0
0.260409,0.0216804,1.0
-0.404997,0.0812403,1.0
0.247667,-0.0588017,1.0
0.251814,-0.0692405,1.0
0.268544,-0.0584677,1.0
-0.0410907,-0.0615391,1.0
0.210096,-0.0598404,1.0
0.1941,-0.0735845,1.0
0.219043,-0.0667897,1.0
0.187956,-0.0609669,1.0
0.358583,0.00368022,1.0
0.354736,0.0143728,1.0
0.342518,0.0170262,1.0
0.0887478,-0.0612116,1.0
0.0688026,-0.061674,1.0
-0.418992,-0.0240108,1.0
-0.416666,-0.0358661,1.0
-0.402831,-0.0386085,1.0
-0.40499,-0.07583,1.0
-0.379851,-0.0327811,1.0
-0.094886,0.0738758,1.0
-0.0888483,0.0832326,1.0
-0.204537,0.0833975,1.0
-0.208464,0.0939758,1.0
0.368629,-0.0538571,1.0
0.122339,0.0435953,1.0
0.427557,-0.0498045,1.0
-0.155958,0.431612,1.0
-0.304903,0.0889702,1.0
0.181633,0.0352327,1.0
0.189227,0.0444215,1.0
0.240727,0.0251113,1.0
0.247355,0.0341154,1.0
-0.151282,-0.0592,1.0
-0.130125,-0.0600481,1.0
0.118665,-0.060829,1.0
0.113819,-0.0713941,1.0
0.377912,-0.0019514,1.0
-0.399256,-0.0285285,1.0
-0.527174,0.0175339,1.0
-0.182872,-0.0822464,1.0
0.338895,0.00565411,1.0
0.319779,0.0111816,1.0
0.542834,1.33588,1.0
-0.10083,-0.0597943,1.0
0.0189241,-0.0615523,1.0
-1.35903,0.564537,1.0
0.138711,-0.0607405,1.0
0.144028,-0.0721466,1.0
0.237123,-0.058746,1.0
-0.00103218,-0.0619222,1.0
0.00392591,-0.0720424,1.0
-0.340141,-0.0399103,1.0
0.327962,-0.054699,1.0
0.321491,-0.0663411,1.0
0.307378,-0.0542613,1.0
0.0991733,-0.0602325,1.0
0.337622,-0.0548754,1.0
0.476787,-0.0463874,1.0
0.481954,-0.0571864,1.0
0.502742,-0.0552946,1.0
0.457236,-0.0476855,1.0
0.465902,-0.0569414,1.0
0.357754,-0.0541865,1.0
0.393218,0.223755,1.0
0.292301,0.026889,1.0
-0.228971,-0.0620858,1.0
-0.250457,-0.0508295,1.0
-0.210331,-0.0553722,1.0
0.456096,-0.0152314,1.0
-0.304578,-0.148639,1.0
-0.433396,0.100332,1.0
-0.0209903,-0.0617289,1.0
-0.0156163,-0.0720627,1.0
-0.12044,-0.0598005,1.0
-0.299675,-0.0446294,1.0
0.505165,-0.0260534,1.0
-0.149242,0.360507,1.0
-0.322804,-0.0452227,1.0
-0.186775,-0.372117,1.0
-0.112181,-0.349256,1.0
-0.20479,-0.286645,1.0
0.447415,-0.0482599,1.0
-0.297379,1.70421,1.0
-0.391385,0.0965032,1.0
0.330078,0.0222501,1.0
-1.43545,-0.421535,1.0
0.970881,-0.754705,1.0
0.43314,-0.0597587,1.0
-0.460495,0.0992586,1.0
0.302027,0.0901613,1.0
0.210943,-0.142516,1.0
-0.0687871,0.0803914,1.0
0.507747,-0.0377674,1.0
0.229735,0.0397455,1.0
0.485188,0.00508688,1.0
1.28822,0.306994,1.0
-0.042585,-0.370774,1.0
0.0622927,-0.379562,1.0
0.140401,-0.321901,1.0
-0.146186,-0.071036,1.0
0.831504,0.270642,1.0
0.0852194,-0.0725394,1.0
0.567434,-0.0402304,1.0
-0.144397,0.182149,1.0
0.492137,-0.25222,1.0
-0.468589,-0.00945331,1.0
-0.362099,-0.0767018,1.0
0.0345819,0.192901,1.0
0.0701114,0.207066,1.0
-0.337426,0.0992482,1.0
0.247657,-0.153966,1.0
-0.304436,0.758137,1.0
-0.127058,-0.113947,1.0
-0.187404,0.172108,1.0
0.192113,0.108022,1.0
-0.266437,-0.0595559,1.0
0.487921,0.761758,1.0
-0.484205,0.0769688,1.0
0.0786885,0.774978,1.0
-1.67343,-0.346383,1.0
0.322967,0.105778,1.0
0.736601,0.336721,1.0
0.376886,-0.0645892,1.0
-0.499352,0.2162,1.0
0.191081,-0.12782,1.0
-0.00269925,0.108154,1.0
-0.395842,-0.266109,1.0
0.0879696,0.15194,1.0
0.938515,0.71479,1.0
-0.135755,-0.828206,1.0
-0.324287,0.140103,1.0
0.126804,0.117191,1.0
-1.40198,-0.90333,1.0
0.218179,0.282094,1.0
-0.272549,1.06839,1.0
0.497668,-0.0408301,1.0
-0.399249,0.111717,1.0
-0.477695,0.0934524,1.0
-0.413293,0.44947,1.0
-0.142704,0.149761,1.0
0.307424,0.214807,1.0
0.272243,-0.880942,1.0
-0.139594,0.0872709,1.0
-0.0663078,-0.124822,1.0
0.112082,-0.0855476,1.0
0.0371899,-0.268511,1.0
-0.487029,0.00298049,1.0
0.128244,-0.157018,1.0
-0.216646,-0.0641248,1.0
0.70531,-0.0811867,1.0
-0.241108,0.282479,1.0
-0.774635,-0.153281,1.0
-0.737875,-0.299754,1.0
0.619692,-0.358629,1.0
-0.802494,0.611987,1.0
-0.0856614,0.99454,1.0
0.599839,-0.790635,1.0
0.675992,-0.97024,1.0
0.973761,1.12374,1.0
-0.759205,-0.983914,1.0
-0.448489,-0.853136,1.0
-0.422215,-1.52496,1.0
-0.15715,-0.969931,1.0
-0.957135,0.61155,1.0
-1.03243,0.476392,1.0
0.967868,-0.169436,1.0
-0.0609921,-0.072971,1.0
0.54361,0.0994865,1.0
0.534602,0.151132,1.0
-0.0149891,0.0638662,1.0
-1.20587,0.207671,1.0
-0.183681,-0.232035,1.0
0.158112,0.048759,1.0
0.474006,-0.0688857,1.0
0.458892,-0.0734233,1.0
1.56503,-0.35685,1.0
-0.579743,-0.218469,1.0
-0.0804,-0.06136,1.0
0.318028,-0.233721,1.0
0.492362,-0.193566,1.0
0.423194,-0.257765,1.0
-0.380539,0.0939403,1.0
-0.053859,0.15193,1.0
0.193902,0.135704,1.0
0.420696,0.0144497,1.0
0.591591,-0.0303776,1.0
-0.0198897,-0.0858857,1.0
-0.497277,0.090169,1.0
-0.0976294,-0.0694341,1.0
0.0729505,-0.149757,1.0
-0.447231,-0.0277131,1.0
0.10016,-0.0713208,1.0
-0.210037,-0.121379,1.0
-0.0625508,0.29144,1.0
-0.0863883,0.349124,1.0
-0.332692,0.119441,1.0
0.0337533,-0.141089,1.0
0.509075,0.0141812,1.0
0.0454011,0.0645029,1.0
0.926338,-0.404089,1.0
0.090569,0.184056,1.0
-0.656626,0.18837,1.0
-0.102929,-0.280353,1.0
-0.531885,-0.00889103,1.0
-0.266716,0.158073,1.0
-1.21722,0.414829,1.0
0.266382,0.0298603,1.0
-0.723024,0.0392981,1.0
0.0631657,-0.0719073,1.0
0.137563,0.0657145,1.0
0.28055,0.0972429,1.0
0.218554,-0.0571811,1.0
-0.212607,0.109466,1.0
0.158529,-0.0592999,1.0
0.073613,0.0801166,1.0
0.0812939,0.0636717,1.0
0.333735,-0.11604,1.0
-0.159788,0.302436,1.0
-0.205948,0.322949,1.0
-0.450361,0.332932,1.0
0.176834,0.0448908,1.0
0.342382,0.242573,1.0
-0.943312,0.377374,1.0
-1.3375,-1.34829,1.0
-0.301764,-0.0548883,1.0
-0.110687,0.100089,1.0
-0.295205,0.0986873,1.0
-0.230469,-0.0519214,1.0
-0.473207,0.0786096,1.0
-0.336563,-0.0496717,1.0
-0.749393,0.878065,1.0
-0.445705,1.08688,1.0
-0.498904,1.4388,1.0
-0.00569703,1.63774,1.0
-0.336018,0.290774,1.0
0.651581,-0.200691,1.0
-0.318707,0.345136,1.0
-0.329936,-0.0934436,1.0
-1.30288,1.41496,1.0
-0.103707,0.497501,1.0
1.30167,-1.41201,1.0
1.58436,0.0860999,1.0
0.274592,-0.0660449,1.0
0.297612,-0.0775731,1.0
0.205998,0.0396188,1.0
-0.403464,-0.108787,1.0
-0.129465,0.0868109,1.0
-0.434344,0.0762889,1.0
-0.84602,-0.366745,1.0
0.315856,0.0202081,1.0
0.19796,0.0403673,1.0
-0.13472,-0.0693451,1.0
1.82494,0.198134,1.0
0.399464,0.0397307,1.0
-0.542012,-0.0435566,1.0
-1.65724,0.363283,1.0
-0.460644,-0.0885206,1.0
0.611663,-1.29263,1.0
-0.390421,-0.0381291,1.0
-0.36046,0.935826,1.0
0.306938,-0.06517,1.0
-0.224424,0.0823466,1.0
-0.467303,0.117208,1.0
0.433655,-0.00291723,1.0
0.283469,-0.0649872,1.0
-0.0788955,0.080044,1.0
0.148751,0.0488813,1.0
0.0741097,-0.0700826,1.0
-0.0989464,0.082733,1.0
1.70718,-1.70718,1.0
-1.70718,1.70718,1.0
0.238144,0.0346121,1.0
0.257571,0.0300286,1.0
-0.198661,0.0911571,1.0
0.37838,-0.296537,1.0
0.01386,0.0588025,1.0
0.0257284,0.0688953,1.0
-0.0712527,-0.0588735,1.0
-1.70718,-1.70718,1.0
0.462948,-0.00857812,1.0
1.70718,1.70718,1.0
1.76976,-0.203937,1.0
-0.189591,0.0908956,1.0
-0.167951,-0.0658164,1.0
0.366699,0.0126526,1.0
0.132834,-0.068474,1.0
-0.139609,-0.129692,1.0
-0.631585,-0.413206,1.0
-0.455708,-1.0169,1.0
-0.624973,-1.11334,1.0
0.258247,-0.131513,1.0
0.49257,-0.0942864,1.0
0.802806,0.180387,1.0
-0.276346,-0.0566941,1.0
-0.370904,0.0944852,1.0
-0.0264424,-0.0719514,1.0
0.124589,-0.0681634,1.0
0.101158,0.0719786,1.0
-0.0360763,-0.0697413,1.0
0.589092,-0.190241,1.0
-0.603956,0.811186,1.0
0.387758,-0.0495935,1.0
-0.346901,-0.0462924,1.0
0.0146078,-0.0715898,1.0
0.677184,0.408018,1.0
-0.384804,-0.0784178,1.0
-0.258043,0.325777,1.0
-0.354937,-0.0449643,1.0
-0.908719,-0.495805,1.0
-0.886758,-0.117174,1.0
0.423283,-0.0584864,1.0
-0.698491,-0.0631613,1.0
-0.106204,-0.0679746,1.0
0.330604,0.0346781,1.0
0.874132,-0.909574,1.0
-0.00564094,-0.0702093,1.0
0.926841,0.906289,1.0
0.52383,-0.0684294,1.0
-0.334244,-0.45654,1.0
-0.171719,-0.0754876,1.0
0.289012,1.47201,1.0
0.351776,-0.063763,1.0
0.373707,0.0558258,1.0
-0.273416,0.0966383,1.0
0.405147,0.0142587,1.0
0.199599,-0.321167,1.0
-0.426503,-0.0313168,1.0
0.488225,-0.0733861,1.0
-0.410918,0.125476,1.0
-0.356323,0.168794,1.0
-0.429205,0.118033,1.0
-0.445121,0.131021,1.0
-0.319798,-1.75395,1.0
-0.104513,0.15033,1.0
0.0462911,0.910883,1.0
-0.352032,-0.0950893,1.0
-0.365341,-0.122299,1.0
0.109273,0.055739,1.0
0.050697,-0.0695316,1.0
-0.540826,0.0918181,1.0
0.182641,0.403045,1.0
0.420661,-0.125347,1.0
0.452653,-0.0585929,1.0
0.0297779,-0.0837129,1.0
1.39627,1.35188,1.0
-0.277869,0.179852,1.0
0.0612895,0.0744932,1.0
0.521956,0.0352787,1.0
-0.31538,-0.0535263,1.0
-0.0592001,0.0777411,1.0
-0.75439,-1.4854,1.0
0.442841,-0.0567778,1.0
-0.216722,-0.144515,1.0
-0.417481,-0.390282,1.0
-0.0384198,-0.934171,1.0
-1.77542,-0.132931,1.0
0.22882,-0.0684977,1.0
0.379572,-0.093851,1.0
0.372606,-0.115219,1.0
0.352213,0.0257901,1.0
1.23883,-0.327227,1.0
-0.398199,0.376797,1.0
0.0495682,0.076074,1.0
0.610017,0.0371056,1.0
-0.314729,0.0944812,1.0
-0.169971,0.102858,1.0
-0.0495332,-0.168889,1.0
0.46222,0.914292,1.0
0.339179,-0.135497,1.0
0.559959,-0.244529,1.0
0.0497504,-0.161434,1.0
0.442739,-0.00426423,1.0
-0.483886,0.13219,1.0
-0.149734,-0.308919,1.0
-0.119826,0.0839729,1.0
-0.436058,-0.0274813,1.0
0.332181,-0.0644663,1.0
-0.0688344,0.172048,1.0
0.553619,0.00529905,1.0
0.362669,0.0237744,1.0
0.444401,-0.146386,1.0
-1.46775,-1.16165,1.0
-0.507901,0.319445,1.0
0.500148,0.112723,1.0
0.42939,-0.104459,1.0
0.453338,-0.0980552,1.0
-0.0325011,0.088977,1.0
-0.0510823,0.0767693,1.0
-0.31125,0.159748,1.0
-0.0907441,0.168622,1.0
0.411544,-0.106208,1.0
0.214639,0.0586181,1.0
-0.114779,-0.0678789,1.0
-0.388328,-0.327751,1.0
-0.427828,-0.0825789,1.0
-0.169946,0.193506,1.0
0.470557,-0.0114035,1.0
0.366157,-0.994378,1.0
0.289275,0.0379762,1.0
-0.152997,-0.085131,1.0
0.721776,1.19091,1.0
-1.0865,-0.500469,1.0
-0.42691,-0.0443511,1.0
1.41802,0.17112,1.0
0.153244,-0.0773635,1.0
-0.463514,-0.0203383,1.0
0.394442,0.058939,1.0
-0.173077,-0.109131,1.0
